MAHINDRA,WIPRO,INFOSYS,EXIDE,,,,,,,,,,,,,,,,,,,,,,
769.8,254.8,718.2,186.15,,,,,,,,,,,,,,,,,,,,,,
773.65,253.65,727.55,185.8,,,,,,,,,,,,,,,,,,,,,,
776.25,251.75,738.15,184.9,,,,,,,,,,,,,,,,,,,,,,
785.85,254.8,773.55,190.75,,,,,,,,,,,,,,,,,,,,,,
796.25,257.2,775.65,194,,,,,,,,,,,,,,,,,,,,,,
795.15,248.25,767.55,195.1,,,,,,,,,,,,,,,,,,,,,,
782.85,250.45,767,196.55,,,,,,,,,,,,,,,,,,,,,,
778.45,251.1,767.85,195.05,,,,,,,,,,,,,,,,,,,,,,
778.2,248,768.45,194.05,,,,,,,,,,,,,,,,,,,,,,
778.9,247.1,762.5,197.8,,,,,,,,,,,,,,,,,,,,,,
778.75,245.85,770.2,199.35,,,,,,,,,,,,,,,,,,,,,,
768.95,248.7,784.35,204.65,,,,,,,,,,,,,,,,,,,,,,
787.3,247.6,782.75,202.75,,,,,,,,,,,,,,,,,,,,,,
791.5,245.35,778.1,202.95,,,,,,,,,,,,,,,,,,,,,,
794.25,244.05,778,202.75,,,,,,,,,,,,,,,,,,,,,,
804.15,246.75,789.7,199.7,,,,,,,,,,,,,,,,,,,,,,
791.35,240.7,780.7,197.15,,,,,,,,,,,,,,,,,,,,,,
796.6,236.8,775.95,192.05,,,,,,,,,,,,,,,,,,,,,,
809.75,235.4,776.05,195.4,,,,,,,,,,,,,,,,,,,,,,
793.15,237.4,767.4,188.35,,,,,,,,,,,,,,,,,,,,,,
811.1,240.25,787.85,185.65,,,,,,,,,,,,,,,,,,,,,,
814.05,242.25,784.55,182.95,,,,,,,,,,,,,,,,,,,,,,
817.7,243.65,771.35,182.05,,,,,,,,,,,,,,,,,,,,,,
824.45,243.95,777.3,178.5,,,,,,,,,,,,,,,,,,,,,,
813.65,240.9,773.2,177.75,,,,,,,,,,,,,,,,,,,,,,
819.95,241.25,773.55,180.4,,,,,,,,,,,,,,,,,,,,,,
821.5,244.45,781.05,181.05,,,,,,,,,,,,,,,,,,,,,,
828,243.75,792.25,179.05,,,,,,,,,,,,,,,,,,,,,,
834.15,242.9,786.45,177.25,,,,,,,,,,,,,,,,,,,,,,
833.25,243.8,789.45,177.55,,,,,,,,,,,,,,,,,,,,,,
838.8,244.05,797.65,178.25,,,,,,,,,,,,,,,,,,,,,,
840.9,247.6,800.45,178.05,,,,,,,,,,,,,,,,,,,,,,
829.6,245.7,797,173.55,,,,,,,,,,,,,,,,,,,,,,
820.1,244.2,795.85,173.65,,,,,,,,,,,,,,,,,,,,,,
822.1,244.1,798.4,170.1,,,,,,,,,,,,,,,,,,,,,,
811.45,239.9,782.75,171.15,,,,,,,,,,,,,,,,,,,,,,
809.15,231.6,777.85,164.35,,,,,,,,,,,,,,,,,,,,,,
744.4,221.45,731.7,159.9,,,,,,,,,,,,,,,,,,,,,,
744.55,220.8,741.05,161.7,,,,,,,,,,,,,,,,,,,,,,
752.3,223.7,747,161.8,,,,,,,,,,,,,,,,,,,,,,
771.3,228.85,758.75,161.85,,,,,,,,,,,,,,,,,,,,,,
756.1,229.7,754.6,159.3,,,,,,,,,,,,,,,,,,,,,,
740.4,223.55,738.95,154.85,,,,,,,,,,,,,,,,,,,,,,
704.8,214.4,704.45,153.05,,,,,,,,,,,,,,,,,,,,,,
708.55,213.1,686,143.3,,,,,,,,,,,,,,,,,,,,,,
649.85,199.1,631.2,148.75,,,,,,,,,,,,,,,,,,,,,,
655.95,197.4,642.35,141.25,,,,,,,,,,,,,,,,,,,,,,
603.4,179.75,583.15,140.45,,,,,,,,,,,,,,,,,,,,,,
595.45,173.1,554.95,133.3,,,,,,,,,,,,,,,,,,,,,,
579.65,169.95,534.3,139.75,,,,,,,,,,,,,,,,,,,,,,
530,162.35,545.55,147.5,,,,,,,,,,,,,,,,,,,,,,
576.35,179.2,585.2,132.5,,,,,,,,,,,,,,,,,,,,,,
487.2,170.15,526.45,136.05,,,,,,,,,,,,,,,,,,,,,,
503.5,176.35,589.8,132.15,,,,,,,,,,,,,,,,,,,,,,
526.7,174.65,606.2,126.8,,,,,,,,,,,,,,,,,,,,,,
515.2,182.6,643,130.6,,,,,,,,,,,,,,,,,,,,,,
504.1,183.5,652.7,126.9,,,,,,,,,,,,,,,,,,,,,,
526.8,184.15,626.7,131.6,,,,,,,,,,,,,,,,,,,,,,
565.5,196.7,641.5,131.75,,,,,,,,,,,,,,,,,,,,,,
511.2,189.5,602.8,128.55,,,,,,,,,,,,,,,,,,,,,,
520.9,180,585.7,139.5,,,,,,,,,,,,,,,,,,,,,,
549.85,191.9,639,139.85,,,,,,,,,,,,,,,,,,,,,,
558.9,192.9,631.6,148,,,,,,,,,,,,,,,,,,,,,,
545.25,196.7,636.25,142.85,,,,,,,,,,,,,,,,,,,,,,
526.85,189.2,637.4,140.45,,,,,,,,,,,,,,,,,,,,,,
538.65,186.55,639.05,142.6,,,,,,,,,,,,,,,,,,,,,,
517.65,187.85,623.85,146.2,,,,,,,,,,,,,,,,,,,,,,
509.85,187,628.75,149.75,,,,,,,,,,,,,,,,,,,,,,
524.85,181.1,653.3,141.15,,,,,,,,,,,,,,,,,,,,,,
512.95,178.05,633.2,147.2,,,,,,,,,,,,,,,,,,,,,,
518.3,178.55,641.85,149.5,,,,,,,,,,,,,,,,,,,,,,
523.7,180.9,679.3,148.45,,,,,,,,,,,,,,,,,,,,,,
503.45,177.75,658,148,,,,,,,,,,,,,,,,,,,,,,
511.7,182.05,664.6,146.1,,,,,,,,,,,,,,,,,,,,,,
520.4,179.7,660.7,155.25,,,,,,,,,,,,,,,,,,,,,,
528.7,180.65,676.55,157.25,,,,,,,,,,,,,,,,,,,,,,
546.25,190.95,715.5,147.25,,,,,,,,,,,,,,,,,,,,,,
502.45,190.05,673.7,147.05,,,,,,,,,,,,,,,,,,,,,,
499.95,184.2,673.7,147.4,,,,,,,,,,,,,,,,,,,,,,
506.85,187.05,665.9,147.05,,,,,,,,,,,,,,,,,,,,,,
516.35,184.1,664.95,146.7,,,,,,,,,,,,,,,,,,,,,,
536.2,184,674.2,148.3,,,,,,,,,,,,,,,,,,,,,,
530.2,184.7,682.9,152.35,,,,,,,,,,,,,,,,,,,,,,
533.25,187.05,687.65,152.9,,,,,,,,,,,,,,,,,,,,,,
544.75,189.7,694.15,150.9,,,,,,,,,,,,,,,,,,,,,,
515.7,186,658.15,154.8,,,,,,,,,,,,,,,,,,,,,,
510.55,183.8,652.3,151.25,,,,,,,,,,,,,,,,,,,,,,
504.05,182.2,663.9,149.9,,,,,,,,,,,,,,,,,,,,,,
512.6,184.4,668.6,149.4,,,,,,,,,,,,,,,,,,,,,,
519.2,184.95,669.55,155.05,,,,,,,,,,,,,,,,,,,,,,
520.05,189.1,672.2,154.1,,,,,,,,,,,,,,,,,,,,,,
529.65,189,692.35,159.5,,,,,,,,,,,,,,,,,,,,,,
520.45,188.8,680.55,156,,,,,,,,,,,,,,,,,,,,,,
523.75,201.25,705.45,158.7,,,,,,,,,,,,,,,,,,,,,,
529.7,199.35,707.4,162.9,,,,,,,,,,,,,,,,,,,,,,
530.45,212.8,691,173.85,,,,,,,,,,,,,,,,,,,,,,
543.55,215.05,699.55,170.65,,,,,,,,,,,,,,,,,,,,,,
547.5,215.85,708.1,169,,,,,,,,,,,,,,,,,,,,,,
553.25,211.35,701.55,171.35,,,,,,,,,,,,,,,,,,,,,,
582.1,216.25,707.75,173.15,,,,,,,,,,,,,,,,,,,,,,
579.85,218.75,703.55,158.7,,,,,,,,,,,,,,,,,,,,,,
590,226.45,720.85,158.7,,,,,,,,,,,,,,,,,,,,,,
586.2,218.35,717.6,158.3,,,,,,,,,,,,,,,,,,,,,,
590.5,217,715.85,151.25,,,,,,,,,,,,,,,,,,,,,,
571.85,212.9,703.95,154.55,,,,,,,,,,,,,,,,,,,,,,
554.7,207.9,692.05,149.7,,,,,,,,,,,,,,,,,,,,,,
548.8,213.8,687.55,151,,,,,,,,,,,,,,,,,,,,,,
533.3,212.4,701.2,147.95,,,,,,,,,,,,,,,,,,,,,,
535.55,217.8,703.65,148.2,,,,,,,,,,,,,,,,,,,,,,
535.9,218.15,713.9,152,,,,,,,,,,,,,,,,,,,,,,
538.85,222.05,705.55,154.2,,,,,,,,,,,,,,,,,,,,,,
548.5,218.05,703.7,154.4,,,,,,,,,,,,,,,,,,,,,,
558.8,220.6,720.65,149.55,,,,,,,,,,,,,,,,,,,,,,
560.95,218.2,714.15,150.1,,,,,,,,,,,,,,,,,,,,,,
554.15,218.2,700.5,148.9,,,,,,,,,,,,,,,,,,,,,,
560.85,225.45,748.2,147.25,,,,,,,,,,,,,,,,,,,,,,
541.55,219.7,731.75,148.2,,,,,,,,,,,,,,,,,,,,,,
543.4,219.65,735.95,148.75,,,,,,,,,,,,,,,,,,,,,,
545.9,219.05,731.9,153.05,,,,,,,,,,,,,,,,,,,,,,
560.85,224.2,756.6,153.3,,,,,,,,,,,,,,,,,,,,,,
567.2,224.8,762.7,157.65,,,,,,,,,,,,,,,,,,,,,,
581.55,222.65,764,155.25,,,,,,,,,,,,,,,,,,,,,,
586.85,224.9,794.15,154.95,,,,,,,,,,,,,,,,,,,,,,
583.45,223.1,774.7,156.5,,,,,,,,,,,,,,,,,,,,,,
577.3,221.6,781.7,154.65,,,,,,,,,,,,,,,,,,,,,,
569,222.1,781.85,156.2,,,,,,,,,,,,,,,,,,,,,,
600.05,227.6,797.05,153.45,,,,,,,,,,,,,,,,,,,,,,
598.3,225,783.25,155.25,,,,,,,,,,,,,,,,,,,,,,
615.3,262.75,830.95,155.35,,,,,,,,,,,,,,,,,,,,,,
599.4,261.9,911,159.45,,,,,,,,,,,,,,,,,,,,,,
599.7,261.35,903.15,158.45,,,,,,,,,,,,,,,,,,,,,,
622.85,270.8,934.3,160.65,,,,,,,,,,,,,,,,,,,,,,
620.7,271.35,936.75,158.65,,,,,,,,,,,,,,,,,,,,,,
617.95,266,917.9,159.1,,,,,,,,,,,,,,,,,,,,,,
632.45,266.6,907.95,158.15,,,,,,,,,,,,,,,,,,,,,,
652.6,270.55,922.85,153.5,,,,,,,,,,,,,,,,,,,,,,
664.55,268.85,948.45,154.1,,,,,,,,,,,,,,,,,,,,,,
684.35,275.45,962.85,153.8,,,,,,,,,,,,,,,,,,,,,,
676.4,277,954.15,153.95,,,,,,,,,,,,,,,,,,,,,,
674.75,284.1,961.45,155.65,,,,,,,,,,,,,,,,,,,,,,
681.65,280.95,966,154.55,,,,,,,,,,,,,,,,,,,,,,
673.6,281.55,956.9,155.65,,,,,,,,,,,,,,,,,,,,,,
652.65,281.05,949.85,154.45,,,,,,,,,,,,,,,,,,,,,,
648.55,278.2,944.7,157.35,,,,,,,,,,,,,,,,,,,,,,
660.35,279.65,970.85,161.9,,,,,,,,,,,,,,,,,,,,,,
662.45,277.4,950.9,163.05,,,,,,,,,,,,,,,,,,,,,,
681.85,277.4,951.35,162.9,,,,,,,,,,,,,,,,,,,,,,
674.8,279.65,948.45,167.85,,,,,,,,,,,,,,,,,,,,,,
692.05,276.2,954.95,166.15,,,,,,,,,,,,,,,,,,,,,,
697.05,277,951.2,162.9,,,,,,,,,,,,,,,,,,,,,,
695.9,276.5,953.6,164.3,,,,,,,,,,,,,,,,,,,,,,
721.05,281.95,957.5,168.95,,,,,,,,,,,,,,,,,,,,,,
713.05,282.7,967.55,166.3,,,,,,,,,,,,,,,,,,,,,,
726.7,279.75,959.3,169.85,,,,,,,,,,,,,,,,,,,,,,
726.4,274.2,955.15,170.7,,,,,,,,,,,,,,,,,,,,,,
732.6,273.35,948.8,173.5,,,,,,,,,,,,,,,,,,,,,,
722.5,272.7,947.4,171,,,,,,,,,,,,,,,,,,,,,,
738.6,269.95,938.1,169.85,,,,,,,,,,,,,,,,,,,,,,
732.85,272.05,950.8,174.35,,,,,,,,,,,,,,,,,,,,,,
735.6,272.35,947.05,172.35,,,,,,,,,,,,,,,,,,,,,,
752.35,272.05,935.25,164.05,,,,,,,,,,,,,,,,,,,,,,
741,271.3,928.6,164.9,,,,,,,,,,,,,,,,,,,,,,
727.85,271.6,914.15,166.6,,,,,,,,,,,,,,,,,,,,,,
735.2,273.7,924,164.8,,,,,,,,,,,,,,,,,,,,,,
759.55,282.85,935.55,163.65,,,,,,,,,,,,,,,,,,,,,,
748.2,276,919.15,161.25,,,,,,,,,,,,,,,,,,,,,,
747.1,278.75,925.05,157.95,,,,,,,,,,,,,,,,,,,,,,
752.25,282.55,939.3,155.75,,,,,,,,,,,,,,,,,,,,,,
753.35,282.85,927.75,156.2,,,,,,,,,,,,,,,,,,,,,,
750,284.55,940.05,155.65,,,,,,,,,,,,,,,,,,,,,,
765.15,293.3,945.7,160.25,,,,,,,,,,,,,,,,,,,,,,
790.75,307.2,978.4,163.15,,,,,,,,,,,,,,,,,,,,,,
791.15,307.35,982.45,166.1,,,,,,,,,,,,,,,,,,,,,,
792,312.15,1001.75,167.35,,,,,,,,,,,,,,,,,,,,,,
786.95,311.7,1011,167.25,,,,,,,,,,,,,,,,,,,,,,
804.65,316.5,1002.15,159.85,,,,,,,,,,,,,,,,,,,,,,
787.25,311.9,1009.9,156.75,,,,,,,,,,,,,,,,,,,,,,
800.45,312.25,1007.5,157.45,,,,,,,,,,,,,,,,,,,,,,
793.05,314.85,1019.75,154.75,,,,,,,,,,,,,,,,,,,,,,
751.85,304.7,975.4,161.1,,,,,,,,,,,,,,,,,,,,,,
772.35,313.9,1011.45,164.15,,,,,,,,,,,,,,,,,,,,,,
779.4,311.55,1010.4,164.25,,,,,,,,,,,,,,,,,,,,,,
768.15,311.5,1009,164.9,,,,,,,,,,,,,,,,,,,,,,
791.75,313.55,1008.25,163,,,,,,,,,,,,,,,,,,,,,,
822.5,313.05,1017.65,166.05,,,,,,,,,,,,,,,,,,,,,,
841.25,333.95,1048.7,164.3,,,,,,,,,,,,,,,,,,,,,,
847.4,330.05,1055.75,163.8,,,,,,,,,,,,,,,,,,,,,,
846.35,335.3,1066.55,166.15,,,,,,,,,,,,,,,,,,,,,,
860.3,359.45,1093.7,164.35,,,,,,,,,,,,,,,,,,,,,,
854.15,374,1106.8,160.9,,,,,,,,,,,,,,,,,,,,,,
856.9,377.5,1132.1,160.65,,,,,,,,,,,,,,,,,,,,,,
868.2,375.95,1157.8,160.8,,,,,,,,,,,,,,,,,,,,,,
848.85,350.45,1137,156.45,,,,,,,,,,,,,,,,,,,,,,
812.4,341.6,1108.25,159.8,,,,,,,,,,,,,,,,,,,,,,
822.75,339.65,1127.5,158.95,,,,,,,,,,,,,,,,,,,,,,
824.15,343.2,1125.9,158.4,,,,,,,,,,,,,,,,,,,,,,
849.85,346.75,1137.5,157.4,,,,,,,,,,,,,,,,,,,,,,
845.9,343.45,1148.35,160.55,,,,,,,,,,,,,,,,,,,,,,
837.45,344.45,1129.05,162.05,,,,,,,,,,,,,,,,,,,,,,
848.25,342.4,1122.5,159.55,,,,,,,,,,,,,,,,,,,,,,
819.25,339.8,1112.45,162.35,,,,,,,,,,,,,,,,,,,,,,
828.65,334.05,1090.85,158.85,,,,,,,,,,,,,,,,,,,,,,
804.3,335.65,1076.55,157.05,,,,,,,,,,,,,,,,,,,,,,
804.25,337.45,1074.85,159.05,,,,,,,,,,,,,,,,,,,,,,
813.3,340.7,1060.6,159.3,,,,,,,,,,,,,,,,,,,,,,
814.65,334.8,1072.3,160.15,,,,,,,,,,,,,,,,,,,,,,
808.1,335.65,1062.55,163,,,,,,,,,,,,,,,,,,,,,,
826.85,342.95,1093.95,163,,,,,,,,,,,,,,,,,,,,,,
840.7,345.4,1104,164.2,,,,,,,,,,,,,,,,,,,,,,
851.15,345.75,1112.75,166.25,,,,,,,,,,,,,,,,,,,,,,
872.75,351.95,1136.55,162.3,,,,,,,,,,,,,,,,,,,,,,
821.3,342.3,1091.05,163.5,,,,,,,,,,,,,,,,,,,,,,
837.5,346.75,1122.5,170.15,,,,,,,,,,,,,,,,,,,,,,
843.25,345.55,1117.75,168.75,,,,,,,,,,,,,,,,,,,,,,
838.85,344.15,1124.2,170.35,,,,,,,,,,,,,,,,,,,,,,
845.25,348.7,1123.7,170.4,,,,,,,,,,,,,,,,,,,,,,
836.1,345.3,1110.55,170.3,,,,,,,,,,,,,,,,,,,,,,
822.9,342.6,1096.75,171.8,,,,,,,,,,,,,,,,,,,,,,
837.55,346.3,1103.35,173.95,,,,,,,,,,,,,,,,,,,,,,
865.75,355.85,1139.85,174.85,,,,,,,,,,,,,,,,,,,,,,
877.65,355.5,1140.05,171.35,,,,,,,,,,,,,,,,,,,,,,
862.25,350,1115.65,172.65,,,,,,,,,,,,,,,,,,,,,,
857.05,354.85,1113.2,184.85,,,,,,,,,,,,,,,,,,,,,,
876.85,350.5,1100,183.85,,,,,,,,,,,,,,,,,,,,,,
907.3,352.85,1137.85,183.7,,,,,,,,,,,,,,,,,,,,,,
908.7,358.9,1140.9,183.8,,,,,,,,,,,,,,,,,,,,,,
915.15,360.3,1126.45,186.85,,,,,,,,,,,,,,,,,,,,,,
923.1,360.8,1134.65,188.9,,,,,,,,,,,,,,,,,,,,,,
944.3,358.45,1143.5,191.85,,,,,,,,,,,,,,,,,,,,,,
932.3,363.7,1153.35,192.75,,,,,,,,,,,,,,,,,,,,,,
929.5,359.5,1175.2,191.3,,,,,,,,,,,,,,,,,,,,,,
927.3,355.9,1167.75,193.7,,,,,,,,,,,,,,,,,,,,,,
919.4,353.5,1163.2,193.65,,,,,,,,,,,,,,,,,,,,,,
909.4,349.35,1164.55,193.55,,,,,,,,,,,,,,,,,,,,,,
927.05,352.7,1154.6,192.95,,,,,,,,,,,,,,,,,,,,,,
921.55,358.4,1165.7,191.65,,,,,,,,,,,,,,,,,,,,,,
930.1,356.9,1159.2,190.35,,,,,,,,,,,,,,,,,,,,,,
933.8,363.55,1189.8,181.55,,,,,,,,,,,,,,,,,,,,,,
906.85,353.95,1177.3,184.3,,,,,,,,,,,,,,,,,,,,,,
944.65,364.2,1220.5,185.5,,,,,,,,,,,,,,,,,,,,,,
948.15,385.55,1253.05,183.4,,,,,,,,,,,,,,,,,,,,,,
947.25,382.2,1236.05,186.35,,,,,,,,,,,,,,,,,,,,,,
947.1,382.9,1240.3,191.35,,,,,,,,,,,,,,,,,,,,,,
965.65,385,1250.3,191.35,,,,,,,,,,,,,,,,,,,,,,
983.25,384.4,1246.8,191.25,,,,,,,,,,,,,,,,,,,,,,
973.2,386.25,1255.8,191.35,,,,,,,,,,,,,,,,,,,,,,
977.95,388.1,1260.45,196.35,,,,,,,,,,,,,,,,,,,,,,
1001.95,396.4,1288.25,196.1,,,,,,,,,,,,,,,,,,,,,,
1003.85,406.3,1293.8,193.8,,,,,,,,,,,,,,,,,,,,,,
997.15,406.4,1282.1,197.05,,,,,,,,,,,,,,,,,,,,,,
994.75,406.75,1262.15,198.35,,,,,,,,,,,,,,,,,,,,,,
1051.1,430.2,1312.1,198.75,,,,,,,,,,,,,,,,,,,,,,
1077.6,446.8,1376.2,204.3,,,,,,,,,,,,,,,,,,,,,,
1064.2,457.7,1371.75,200.95,,,,,,,,,,,,,,,,,,,,,,
1069.65,459,1387.15,202.95,,,,,,,,,,,,,,,,,,,,,,
1052.6,454.35,1370.5,200.3,,,,,,,,,,,,,,,,,,,,,,
1007.3,438.55,1344.95,194.65,,,,,,,,,,,,,,,,,,,,,,
998.25,431.55,1312.05,199.3,,,,,,,,,,,,,,,,,,,,,,
992.5,430.25,1316.65,200.25,,,,,,,,,,,,,,,,,,,,,,
1019.45,444.95,1339.45,197.6,,,,,,,,,,,,,,,,,,,,,,
1004.7,445.8,1339.7,200.65,,,,,,,,,,,,,,,,,,,,,,
980.85,444.75,1340.85,199.85,,,,,,,,,,,,,,,,,,,,,,
972.05,437.25,1325.1,196.85,,,,,,,,,,,,,,,,,,,,,,
997.1,446.45,1301,198.1,,,,,,,,,,,,,,,,,,,,,,
981.6,431.9,1276.2,193.5,,,,,,,,,,,,,,,,,,,,,,
961.4,417.9,1239.05,194.65,,,,,,,,,,,,,,,,,,,,,,
941.75,421.5,1260.9,201.4,,,,,,,,,,,,,,,,,,,,,,
957.2,428.35,1271.25,204.5,,,,,,,,,,,,,,,,,,,,,,
981.45,433.5,1284.65,203.35,,,,,,,,,,,,,,,,,,,,,,
969.2,429.9,1279.35,203.75,,,,,,,,,,,,,,,,,,,,,,
959.4,425.55,1272.1,214.55,,,,,,,,,,,,,,,,,,,,,,
982.55,435.3,1303.55,211.45,,,,,,,,,,,,,,,,,,,,,,
975.1,439.35,1305.55,214.5,,,,,,,,,,,,,,,,,,,,,,
974.9,439,1296.5,212.25,,,,,,,,,,,,,,,,,,,,,,
985.6,437,1292.65,211.35,,,,,,,,,,,,,,,,,,,,,,
991.2,442,1309.8,212.2,,,,,,,,,,,,,,,,,,,,,,
979.2,439.7,1309.65,211.4,,,,,,,,,,,,,,,,,,,,,,
986.8,437.55,1290.4,209.5,,,,,,,,,,,,,,,,,,,,,,
980.45,430.2,1281.3,210.2,,,,,,,,,,,,,,,,,,,,,,
1010.6,432.95,1292.45,204.45,,,,,,,,,,,,,,,,,,,,,,
993.95,429.95,1291.3,202.4,,,,,,,,,,,,,,,,,,,,,,
950.7,418.7,1265.2,200.6,,,,,,,,,,,,,,,,,,,,,,
945.75,415.5,1266.35,203.6,,,,,,,,,,,,,,,,,,,,,,
960.05,423.1,1274.3,207.95,,,,,,,,,,,,,,,,,,,,,,
957.8,421.3,1274.55,202.7,,,,,,,,,,,,,,,,,,,,,,
918.85,410.3,1253.3,206.55,,,,,,,,,,,,,,,,,,,,,,
936,414.4,1267,208.75,,,,,,,,,,,,,,,,,,,,,,
967.1,430.4,1304.5,207.5,,,,,,,,,,,,,,,,,,,,,,
976,435.5,1343.55,209.3,,,,,,,,,,,,,,,,,,,,,,
968.05,438.8,1330.35,204.1,,,,,,,,,,,,,,,,,,,,,,
959.7,420.85,1316.7,204.9,,,,,,,,,,,,,,,,,,,,,,
968.5,416.9,1335.75,203.1,,,,,,,,,,,,,,,,,,,,,,
988.15,419.2,1345.55,202.8,,,,,,,,,,,,,,,,,,,,,,
1008.75,426.7,1368.15,201.45,,,,,,,,,,,,,,,,,,,,,,
1003.25,425.2,1374.85,199.8,,,,,,,,,,,,,,,,,,,,,,
1026.65,426.35,1373.6,197.6,,,,,,,,,,,,,,,,,,,,,,
1026.55,429.3,1384,192.5,,,,,,,,,,,,,,,,,,,,,,
1020.05,419.65,1387,188.4,,,,,,,,,,,,,,,,,,,,,,
996.2,410.15,1337.1,187.2,,,,,,,,,,,,,,,,,,,,,,
989.45,410.5,1344.45,189.4,,,,,,,,,,,,,,,,,,,,,,
1013.55,414.45,1370.8,189.5,,,,,,,,,,,,,,,,,,,,,,
1013.85,415.5,1371.55,183.55,,,,,,,,,,,,,,,,,,,,,,
992.15,411,1353.75,181.1,,,,,,,,,,,,,,,,,,,,,,
968.7,399.65,1333.8,182.4,,,,,,,,,,,,,,,,,,,,,,
991,403.9,1336.2,186.2,,,,,,,,,,,,,,,,,,,,,,
1016.9,418.1,1385.3,183.6,,,,,,,,,,,,,,,,,,,,,,
991.45,414.15,1368.05,185.8,,,,,,,,,,,,,,,,,,,,,,
992.15,416.4,1385.2,182.65,,,,,,,,,,,,,,,,,,,,,,
997.7,425.45,1409.9,183.6,,,,,,,,,,,,,,,,,,,,,,
991.35,427.15,1411.05,185.55,,,,,,,,,,,,,,,,,,,,,,
1002.4,438,1430.2,186.3,,,,,,,,,,,,,,,,,,,,,,
1029,442.1,1439.85,186.25,,,,,,,,,,,,,,,,,,,,,,
1053,450.1,1441.05,176.3,,,,,,,,,,,,,,,,,,,,,,
1039.85,432.6,1425.75,179.45,,,,,,,,,,,,,,,,,,,,,,
1001.85,418.95,1397.15,177.65,,,,,,,,,,,,,,,,,,,,,,
993.15,430.7,1360.75,177.5,,,,,,,,,,,,,,,,,,,,,,
1010.3,469.2,1353.75,173.05,,,,,,,,,,,,,,,,,,,,,,
1000.1,472.75,1362.55,173.45,,,,,,,,,,,,,,,,,,,,,,
983.4,470.1,1351.35,171.85,,,,,,,,,,,,,,,,,,,,,,
967.8,486.65,1351.1,171.1,,,,,,,,,,,,,,,,,,,,,,
950.2,475.7,1333.8,171.55,,,,,,,,,,,,,,,,,,,,,,
962.2,480.3,1343.55,173.1,,,,,,,,,,,,,,,,,,,,,,
969.25,485.05,1348.5,176.8,,,,,,,,,,,,,,,,,,,,,,
977.4,489.3,1356,178.2,,,,,,,,,,,,,,,,,,,,,,
976.9,489.85,1356.35,177.95,,,,,,,,,,,,,,,,,,,,,,
960.4,492.75,1354.35,181.7,,,,,,,,,,,,,,,,,,,,,,
957.7,487.35,1352.05,181.45,,,,,,,,,,,,,,,,,,,,,,
960.4,481.95,1329.4,182.8,,,,,,,,,,,,,,,,,,,,,,
960.4,490.6,1341.5,182.8,,,,,,,,,,,,,,,,,,,,,,
977.95,512.3,1361.6,183.4,,,,,,,,,,,,,,,,,,,,,,
980.95,515.25,1352.55,185.5,,,,,,,,,,,,,,,,,,,,,,
990.5,525.95,1339.55,186.6,,,,,,,,,,,,,,,,,,,,,,
977.05,518.4,1330.65,186.35,,,,,,,,,,,,,,,,,,,,,,
962.35,507.6,1327,181.35,,,,,,,,,,,,,,,,,,,,,,
952.2,498.45,1316.4,183.85,,,,,,,,,,,,,,,,,,,,,,
953.35,499.8,1329.4,187.35,,,,,,,,,,,,,,,,,,,,,,
970.75,508.05,1340,187.25,,,,,,,,,,,,,,,,,,,,,,
977.65,511.65,1337,186.95,,,,,,,,,,,,,,,,,,,,,,
973.1,508.25,1339.3,187.15,,,,,,,,,,,,,,,,,,,,,,
980.5,512.7,1354.5,192.8,,,,,,,,,,,,,,,,,,,,,,
983.7,514.9,1348.05,190.45,,,,,,,,,,,,,,,,,,,,,,
992.65,517.55,1361.6,190.2,,,,,,,,,,,,,,,,,,,,,,
1007.8,527.25,1397.25,188.85,,,,,,,,,,,,,,,,,,,,,,
1019.8,540.9,1402.25,191.9,,,,,,,,,,,,,,,,,,,,,,
1026.25,538.7,1405.05,191.3,,,,,,,,,,,,,,,,,,,,,,
1021.65,539.05,1393.75,190,,,,,,,,,,,,,,,,,,,,,,
1030.5,542.8,1387.2,193.15,,,,,,,,,,,,,,,,,,,,,,
1016.95,543,1378.65,192.85,,,,,,,,,,,,,,,,,,,,,,
1014.35,539.05,1389.65,193.55,,,,,,,,,,,,,,,,,,,,,,
1019.2,541.2,1385.65,196.9,,,,,,,,,,,,,,,,,,,,,,
1034.4,548.25,1389.65,196.7,,,,,,,,,,,,,,,,,,,,,,
1057.75,550.6,1412.95,194,,,,,,,,,,,,,,,,,,,,,,
1052.25,544.2,1415.3,192.25,,,,,,,,,,,,,,,,,,,,,,
1064.9,554.25,1424.3,191.55,,,,,,,,,,,,,,,,,,,,,,
1073,554.3,1446.9,191.2,,,,,,,,,,,,,,,,,,,,,,
1069.25,561.6,1461.8,193.3,,,,,,,,,,,,,,,,,,,,,,
1066.85,557.9,1473.9,191.05,,,,,,,,,,,,,,,,,,,,,,
1069.15,555.25,1480.6,187.75,,,,,,,,,,,,,,,,,,,,,,
1080.25,558.7,1495.3,184.9,,,,,,,,,,,,,,,,,,,,,,
1070.7,549.8,1503.3,185.5,,,,,,,,,,,,,,,,,,,,,,
1062.9,542.15,1500.3,185.85,,,,,,,,,,,,,,,,,,,,,,
1057.2,556.55,1511.85,184.7,,,,,,,,,,,,,,,,,,,,,,
1056.45,540.15,1503.15,181.9,,,,,,,,,,,,,,,,,,,,,,
1080,549.05,1559.2,182.75,,,,,,,,,,,,,,,,,,,,,,
